freq_uHz,snr
286.28237,1.48646
286.29052,2.40519
286.29866,2.06180
286.30680,0.34394
286.31494,1.72927
286.32309,0.42107
286.33123,2.27635
286.33937,0.57800
286.34751,0.31370
286.35566,2.48648
286.36380,0.80805
286.37194,2.71180
286.38008,1.41231
286.38822,0.55711
286.39637,0.69611
286.40451,2.72431
286.41265,1.83390
286.42079,1.73458
286.42894,2.35129
286.43708,0.00005
286.44522,0.13092
286.45336,0.35052
286.46150,0.20569
286.46965,1.12048
286.47779,0.02431
286.48593,1.91177
286.49407,0.86966
286.50222,0.72248
286.51036,0.56404
286.51850,0.89695
286.52664,0.43216
286.53478,1.32086
286.54293,0.17163
286.55107,0.62857
286.55921,0.72105
286.56735,0.69695
286.57550,1.28695
286.58364,0.38902
286.59178,0.04003
286.59992,0.18028
286.60807,0.40908
286.61621,0.16060
286.62435,0.38222
286.63249,3.43657
286.64063,2.99510
286.64878,0.95196
286.65692,0.72906
286.66506,0.67637
286.67320,0.00276
286.68135,1.67265
286.68949,0.67039
286.69763,0.63886
286.70577,0.90013
286.71391,0.17895
286.72206,1.55109
286.73020,1.48609
286.73834,0.02895
286.74648,0.08994
286.75463,0.10069
286.76277,1.55942
286.77091,1.01478
286.77905,0.09679
286.78720,0.28105
286.79534,2.87672
286.80348,0.98205
286.81162,1.00979
286.81976,1.49024
286.82791,1.85505
286.83605,0.26397
286.84419,0.64326
286.85233,1.27545
286.86048,0.57482
286.86862,0.45479
286.87676,0.96129
286.88490,2.76933
286.89304,1.52855
286.90119,0.08076
286.90933,0.43095
286.91747,0.13540
286.92561,1.13998
286.93376,0.41360
286.94190,1.87371
286.95004,3.37649
286.95818,0.24006
286.96633,1.83659
286.97447,2.22052
286.98261,0.20982
286.99075,0.12087
286.99889,1.33101
287.00704,1.68570
287.01518,0.30587
287.02332,0.65733
287.03146,0.73333
287.03961,0.15315
287.04775,0.24626
287.05589,0.54329
287.06403,0.38488
287.07217,0.50882
287.08032,1.09083
287.08846,0.06874
287.09660,0.05435
287.10474,0.30490
287.11289,0.43890
287.12103,0.15596
287.12917,0.12844
287.13731,0.18282
287.14545,0.22583
287.15360,0.77636
287.16174,2.71686
287.16988,0.32199
287.17802,0.70332
287.18617,5.54510
287.19431,2.81901
287.20245,2.71504
287.21059,0.22986
287.21874,0.55446
287.22688,1.91112
287.23502,1.70526
287.24316,2.80484
287.25130,0.22056
287.25945,0.08006
287.26759,1.45020
287.27573,0.11104
287.28387,1.71413
287.29202,4.52434
287.30016,0.46360
287.30830,0.47055
287.31644,1.40954
287.32458,0.43957
287.33273,1.50159
287.34087,1.55776
287.34901,0.08001
287.35715,0.43255
287.36530,1.33657
287.37344,0.31897
287.38158,0.41496
287.38972,0.58375
287.39787,0.10188
287.40601,0.31533
287.41415,1.26422
287.42229,0.14920
287.43043,1.23366
287.43858,1.83230
287.44672,4.09173
287.45486,0.71164
287.46300,1.33570
287.47115,3.41354
287.47929,1.11464
287.48743,4.01141
287.49557,1.15801
287.50371,0.49521
287.51186,0.39330
287.52000,0.21219
287.52814,1.95381
287.53628,0.14490
287.54443,0.74409
287.55257,1.05151
287.56071,0.93921
287.56885,1.54215
287.57699,0.13887
287.58514,2.33684
287.59328,0.96227
287.60142,0.53680
287.60956,0.19910
287.61771,0.40025
287.62585,0.93733
287.63399,0.28862
287.64213,0.05152
287.65028,0.18529
287.65842,0.04429
287.66656,0.19203
287.67470,1.28395
287.68284,0.53170
287.69099,0.39427
287.69913,0.37715
287.70727,0.14147
287.71541,0.42394
287.72356,0.19670
287.73170,0.12964
287.73984,0.58863
287.74798,0.98233
287.75612,0.31383
287.76427,0.12331
287.77241,0.24641
287.78055,0.79406
287.78869,0.51909
287.79684,1.36116
287.80498,2.49571
287.81312,0.67182
287.82126,0.32642
287.82941,1.59578
287.83755,1.83003
287.84569,2.12037
287.85383,1.48488
287.86197,1.91755
287.87012,2.04457
287.87826,2.68995
287.88640,0.10673
287.89454,1.00280
287.90269,1.74606
287.91083,0.86475
287.91897,1.61267
287.92711,0.02370
287.93525,0.33987
287.94340,0.02660
287.95154,0.11955
287.95968,0.11395
287.96782,0.23372
287.97597,0.47324
287.98411,0.44050
287.99225,0.24607
288.00039,0.27821
288.00853,0.64966
288.01668,0.10715
288.02482,0.54303
288.03296,0.34576
288.04110,2.62879
288.04925,0.67601
288.05739,2.70667
288.06553,1.52728
288.07367,0.09654
288.08182,1.14081
288.08996,0.27623
288.09810,1.33069
288.10624,0.23323
288.11438,1.55728
288.12253,0.38556
288.13067,0.94796
288.13881,0.44957
288.14695,0.65216
288.15510,0.26294
288.16324,4.00273
288.17138,3.31041
288.17952,0.34559
288.18766,2.31503
288.19581,1.42650
288.20395,0.31641
288.21209,0.08409
288.22023,0.13449
288.22838,0.69108
288.23652,0.28826
288.24466,0.25595
288.25280,1.28780
288.26095,0.28974
288.26909,1.31865
288.27723,0.17547
288.28537,1.15590
288.29351,1.03468
288.30166,0.16816
288.30980,0.11493
288.31794,1.25331
288.32608,1.55017
288.33423,1.36082
288.34237,4.68000
288.35051,1.48440
288.35865,1.81483
288.36679,0.25538
288.37494,0.10077
288.38308,0.19281
288.39122,0.37054
288.39936,0.00356
288.40751,0.28712
288.41565,0.85931
288.42379,1.05289
288.43193,0.09121
288.44008,1.85626
288.44822,1.63828
288.45636,5.45916
288.46450,0.55079
288.47264,0.70703
288.48079,0.37007
288.48893,0.09380
288.49707,0.52680
288.50521,1.28040
288.51336,0.38964
288.52150,0.19726
288.52964,1.72809
288.53778,0.53273
288.54592,0.22180
288.55407,0.68785
288.56221,1.55147
288.57035,0.31755
288.57849,3.32176
288.58664,0.32578
288.59478,0.65261
288.60292,0.71493
288.61106,1.32836
288.61920,1.42469
288.62735,0.14921
288.63549,1.72074
288.64363,0.72663
288.65177,0.19164
288.65992,1.13427
288.66806,1.38724
288.67620,0.51533
288.68434,0.36870
288.69249,0.26810
288.70063,0.23714
288.70877,0.27406
288.71691,0.04869
288.72505,0.20876
288.73320,2.71803
288.74134,1.43402
288.74948,0.51477
288.75762,0.93398
288.76577,0.23468
288.77391,0.25440
288.78205,3.86754
288.79019,0.62617
288.79833,1.46957
288.80648,0.03032
288.81462,1.51837
288.82276,0.56211
288.83090,0.61711
288.83905,0.70748
288.84719,2.19750
288.85533,1.19344
288.86347,0.28342
288.87162,0.20237
288.87976,0.77963
288.88790,1.00306
288.89604,0.20654
288.90418,0.55750
288.91233,2.72297
288.92047,0.53918
288.92861,0.62016
288.93675,0.35524
288.94490,2.73145
288.95304,0.74059
288.96118,1.45318
288.96932,0.41081
288.97746,0.95158
288.98561,0.28283
288.99375,0.46694
289.00189,1.42550
289.01003,0.17009
289.01818,0.05390
289.02632,1.71465
289.03446,0.45813
289.04260,0.36343
289.05074,0.72114
289.05889,0.33341
289.06703,0.46789
289.07517,0.55388
289.08331,1.73669
289.09146,0.07080
289.09960,0.61047
289.10774,0.28986
289.11588,0.25431
289.12403,1.25344
289.13217,0.19081
289.14031,1.29377
289.14845,1.78082
289.15659,0.73153
289.16474,1.52902
289.17288,1.02632
289.18102,0.67725
289.18916,0.29236
289.19731,0.04778
289.20545,0.49555
289.21359,1.39556
289.22173,2.38760
289.22987,0.50619
289.23802,0.30781
289.24616,0.78238
289.25430,0.10114
289.26244,0.27364
289.27059,0.92928
289.27873,0.83770
289.28687,0.77324
289.29501,1.21694
289.30316,0.73225
289.31130,0.15536
289.31944,0.14293
289.32758,0.07278
289.33572,0.14372
289.34387,0.18872
289.35201,0.80208
289.36015,0.14329
289.36829,0.63332
289.37644,1.17655
289.38458,0.12211
289.39272,2.04969
289.40086,0.11823
289.40900,0.78532
289.41715,0.18782
289.42529,1.51072
289.43343,2.30840
289.44157,0.24974
289.44972,0.42109
289.45786,1.59817
289.46600,0.54938
289.47414,0.08828
289.48229,0.79860
289.49043,3.17128
289.49857,0.36898
289.50671,1.66196
289.51485,2.66474
289.52300,0.44405
289.53114,0.18501
289.53928,0.92671
289.54742,1.60887
289.55557,1.01805
289.56371,0.40530
289.57185,0.38670
289.57999,0.95149
289.58813,0.10203
289.59628,0.82433
289.60442,1.21335
289.61256,0.35008
289.62070,0.92794
289.62885,3.36653
289.63699,1.06205
289.64513,0.36092
289.65327,1.02089
289.66141,0.55723
289.66956,4.18321
289.67770,0.07986
289.68584,3.23933
289.69398,0.66800
289.70213,0.37135
289.71027,0.47559
289.71841,1.10353
289.72655,0.61461
289.73470,1.08134
289.74284,0.08873
289.75098,0.30890
289.75912,0.58819
289.76726,0.18922
289.77541,0.30109
289.78355,1.45150
289.79169,1.26278
289.79983,3.04119
289.80798,1.35675
289.81612,1.30283
289.82426,0.07711
289.83240,1.85706
289.84054,3.87947
289.84869,0.97264
289.85683,1.93939
289.86497,0.72050
289.87311,0.06938
289.88126,1.50346
289.88940,2.17588
289.89754,0.45320
289.90568,0.45722
289.91383,1.34737
289.92197,0.49470
289.93011,0.48845
289.93825,2.88894
289.94639,0.26813
289.95454,1.28685
289.96268,5.58140
289.97082,1.91728
289.97896,0.47847
289.98711,4.41647
289.99525,9.12791
290.00339,2.79316
290.01153,9.92510
290.01967,0.22923
290.02782,0.72788
290.03596,1.36735
290.04410,1.57207
290.05224,0.35204
290.06039,0.06134
290.06853,3.27811
290.07667,1.57463
290.08481,0.09100
290.09295,1.57018
290.10110,0.74906
290.10924,0.16404
290.11738,1.10997
290.12552,3.37633
290.13367,0.11592
290.14181,0.03777
290.14995,0.81463
290.15809,0.21526
290.16624,0.33177
290.17438,0.86765
290.18252,0.03617
290.19066,0.33294
290.19880,0.83925
290.20695,0.66648
290.21509,1.39691
290.22323,0.03112
290.23137,0.69239
290.23952,0.38247
290.24766,0.69324
290.25580,4.37598
290.26394,1.02871
290.27208,0.18873
290.28023,0.05993
290.28837,0.01096
290.29651,1.13998
290.30465,0.09355
290.31280,0.85136
290.32094,0.43725
290.32908,0.33904
290.33722,0.62737
290.34537,0.50751
290.35351,0.70962
290.36165,0.40926
290.36979,0.03182
290.37793,0.05326
290.38608,0.15460
290.39422,0.90651
290.40236,0.37173
290.41050,0.55436
290.41865,0.92602
290.42679,0.56684
290.43493,0.52477
290.44307,5.32794
290.45121,6.81508
290.45936,0.25274
290.46750,2.14619
290.47564,2.70837
290.48378,3.24221
290.49193,5.67345
290.50007,0.87147
290.50821,5.17506
290.51635,8.61806
290.52449,13.50829
290.53264,0.97134
290.54078,0.46708
290.54892,3.83203
290.55706,0.00269
290.56521,0.57088
290.57335,2.16848
290.58149,1.12313
290.58963,2.43125
290.59778,0.45088
290.60592,2.49777
290.61406,0.00472
290.62220,0.97821
290.63034,1.77098
290.63849,7.18163
290.64663,1.12641
290.65477,0.53519
290.66291,0.97685
290.67106,0.32638
290.67920,0.83649
290.68734,0.44506
290.69548,1.35298
290.70362,0.58770
290.71177,0.00560
290.71991,0.06160
290.72805,0.96868
290.73619,0.38695
290.74434,0.16336
290.75248,0.89657
290.76062,1.67679
290.76876,0.32035
290.77691,0.84406
290.78505,0.67007
290.79319,0.65320
290.80133,1.03560
290.80947,0.52811
290.81762,0.36182
290.82576,0.05752
290.83390,0.32281
290.84204,1.67441
290.85019,0.72088
290.85833,0.13875
290.86647,1.97679
290.87461,0.53693
290.88275,1.73282
290.89090,0.31846
290.89904,0.83259
290.90718,0.29765
290.91532,0.14489
290.92347,1.84542
290.93161,0.09176
290.93975,0.61271
290.94789,0.63374
290.95604,0.93351
290.96418,2.18633
290.97232,0.00733
290.98046,0.20043
290.98860,0.26812
290.99675,0.11987
291.00489,0.09276
291.01303,0.13830
291.02117,0.48628
291.02932,0.27117
291.03746,1.32225
291.04560,0.65252
291.05374,3.21358
291.06188,0.13949
291.07003,0.21997
291.07817,0.03511
291.08631,0.02081
291.09445,0.96546
291.10260,2.25888
291.11074,0.04365
291.11888,2.18710
291.12702,2.85154
291.13516,0.33146
291.14331,1.47945
291.15145,0.57586
291.15959,1.91266
291.16773,4.43021
291.17588,1.84689
291.18402,1.27129
291.19216,0.29645
291.20030,1.11949
291.20845,1.15620
291.21659,0.39500
291.22473,1.53604
291.23287,0.10679
291.24101,0.60599
291.24916,0.45904
291.25730,0.17223
291.26544,0.01356
291.27358,0.08408
291.28173,0.16178
291.28987,1.08309
291.29801,0.50434
291.30615,1.77020
291.31429,0.89979
291.32244,1.06151
291.33058,1.60581
291.33872,0.33681
291.34686,0.19831
291.35501,0.30069
291.36315,0.45895
291.37129,2.99385
291.37943,0.65652
291.38758,0.33437
291.39572,0.85069
291.40386,0.72837
291.41200,0.16600
291.42014,0.81329
291.42829,1.47617
291.43643,2.96633
291.44457,0.45729
291.45271,2.17855
291.46086,0.03822
291.46900,0.33637
291.47714,0.90175
291.48528,1.97517
291.49342,0.17734
291.50157,0.57100
291.50971,0.36078
291.51785,0.35608
291.52599,1.22176
291.53414,0.02026
291.54228,0.96581
291.55042,2.28355
291.55856,1.85645
291.56670,2.83765
291.57485,0.17798
291.58299,0.35839
291.59113,0.07961
291.59927,0.49917
291.60742,0.11735
291.61556,1.18330
291.62370,2.29112
291.63184,0.87615
291.63999,1.31598
291.64813,0.08071
291.65627,0.42843
291.66441,0.33574
291.67255,0.67259
291.68070,0.44073
291.68884,0.33624
291.69698,1.75254
291.70512,0.31084
291.71327,1.04641
291.72141,0.03955
291.72955,0.77369
291.73769,0.40880
291.74583,1.25058
291.75398,2.07461
291.76212,0.60838
291.77026,0.58508
291.77840,1.71632
291.78655,0.33280
291.79469,0.81501
291.80283,1.28592
291.81097,2.82656
291.81912,1.78336
291.82726,0.06216
291.83540,1.18710
291.84354,0.67721
291.85168,0.73563
291.85983,0.09148
291.86797,0.38809
291.87611,0.14726
291.88425,0.66785
291.89240,0.21875
291.90054,0.17703
291.90868,0.16670
291.91682,0.63735
291.92496,0.00794
291.93311,0.00316
291.94125,0.65789
291.94939,0.11307
291.95753,0.05481
291.96568,0.16720
291.97382,0.64076
291.98196,0.54067
291.99010,0.63178
291.99825,0.43886
292.00639,0.66264
292.01453,0.40524
292.02267,0.33984
292.03081,0.50700
292.03896,1.12079
292.04710,3.35699
292.05524,0.81784
292.06338,0.37920
292.07153,0.23532
292.07967,3.09229
292.08781,1.64212
292.09595,1.46445
292.10409,0.51459
292.11224,0.50200
292.12038,1.22745
292.12852,0.30945
292.13666,1.32902
292.14481,0.26294
292.15295,0.19865
292.16109,1.87708
292.16923,1.20985
292.17737,1.76159
292.18552,1.73588
292.19366,0.20616
292.20180,4.03567
292.20994,2.28122
292.21809,0.21552
292.22623,1.16116
292.23437,1.39037
292.24251,0.47548
292.25066,2.03611
292.25880,0.74748
292.26694,0.66891
292.27508,0.23403
292.28322,1.80291
292.29137,0.78919
292.29951,0.23535
292.30765,0.26468
292.31579,0.24061
292.32394,0.44474
292.33208,0.67325
292.34022,1.50307
292.34836,1.73118
292.35650,0.92738
292.36465,0.22720
292.37279,0.35731
292.38093,0.97126
292.38907,1.61194
292.39722,1.00778
292.40536,0.59721
292.41350,0.02666
292.42164,0.31375
292.42979,0.38892
292.43793,1.13149
292.44607,0.68991
292.45421,1.69627
292.46235,0.41264
292.47050,0.02264
292.47864,0.68253
292.48678,0.34906
292.49492,0.25382
292.50307,0.10965
292.51121,1.00288
292.51935,1.03669
292.52749,3.04160
292.53563,1.77685
292.54378,0.16374
292.55192,0.88231
292.56006,0.21921
292.56820,0.73528
292.57635,0.38404
292.58449,0.16583
292.59263,0.82326
292.60077,2.05590
292.60891,0.16075
292.61706,0.10858
292.62520,0.05573
292.63334,1.83928
292.64148,0.30677
292.64963,1.39159
292.65777,0.36736
292.66591,0.24701
292.67405,0.32577
292.68220,0.24177
292.69034,1.88320
292.69848,0.19921
292.70662,1.46878
292.71476,0.10603
292.72291,0.28597
292.73105,0.01285
292.73919,1.68092
292.74733,3.01900
292.75548,1.21729
292.76362,0.59184
292.77176,1.37390
292.77990,0.14084
292.78804,1.16005
292.79619,0.62851
292.80433,0.64879
292.81247,0.66493
292.82061,0.09823
292.82876,1.01827
292.83690,0.63928
292.84504,0.66709
292.85318,0.13293
292.86133,0.53762
292.86947,1.08208
292.87761,1.04855
292.88575,1.92784
292.89389,0.32756
292.90204,2.77661
292.91018,0.15249
292.91832,0.50157
292.92646,2.16858
292.93461,0.51264
292.94275,0.96227
292.95089,2.97872
292.95903,0.93295
292.96717,0.47279
292.97532,0.00495
292.98346,3.32803
292.99160,0.62418
292.99974,1.55582
293.00789,0.36571
293.01603,1.30557
293.02417,0.04896
293.03231,1.65936
293.04045,1.04096
293.04860,0.00318
293.05674,0.24463
293.06488,1.34749
293.07302,0.58524
293.08117,0.34887
293.08931,0.44724
293.09745,2.92897
293.10559,1.78219
293.11374,0.53203
293.12188,1.79937
293.13002,2.10934
293.13816,1.41503
293.14630,0.58989
293.15445,0.11572
293.16259,0.35602
293.17073,3.33373
293.17887,7.01900
293.18702,3.19080
293.19516,0.37347
293.20330,5.24636
293.21144,0.50357
293.21958,0.25494
293.22773,1.05420
293.23587,1.77794
293.24401,0.62457
293.25215,2.75551
293.26030,0.83387
293.26844,1.65627
293.27658,2.03493
293.28472,0.55132
293.29287,0.47929
293.30101,0.66565
293.30915,1.17824
293.31729,0.93008
293.32543,0.27548
293.33358,0.67249
293.34172,1.00353
293.34986,3.21715
293.35800,0.27992
293.36615,1.53178
293.37429,0.60980
293.38243,0.56064
293.39057,0.41197
293.39871,1.35110
293.40686,0.54954
293.41500,1.29480
293.42314,0.40693
293.43128,0.76532
293.43943,2.65727
293.44757,0.13669
293.45571,1.54246
293.46385,0.94759
293.47200,2.08275
293.48014,1.54520
293.48828,1.04021
293.49642,0.26744
293.50456,1.87490
293.51271,0.34534
293.52085,0.62890
293.52899,0.29705
293.53713,0.21342
293.54528,0.52899
293.55342,1.01371
293.56156,0.93170
293.56970,0.04022
293.57784,0.09915
293.58599,0.93991
293.59413,1.19438
293.60227,2.23275
293.61041,0.61960
293.61856,0.51059
293.62670,0.34642
293.63484,0.66118
293.64298,1.10891
293.65112,0.12116
293.65927,3.03182
293.66741,0.20679
293.67555,0.02174
293.68369,1.09442
293.69184,3.78622
293.69998,0.38834
293.70812,0.33404
293.71626,0.12932
293.72441,3.62396
293.73255,0.33306
293.74069,0.08868
293.74883,2.09239
293.75697,4.32821
293.76512,0.48701
293.77326,0.03870
293.78140,0.97935
293.78954,0.43443
293.79769,1.86750
293.80583,0.32319
293.81397,2.50220
293.82211,0.49195
293.83025,0.25791
293.83840,1.44812
293.84654,0.10343
293.85468,1.22984
293.86282,0.47746
293.87097,2.67801
293.87911,0.38386
293.88725,0.99102
293.89539,0.21071
293.90354,0.08144
293.91168,2.98060
293.91982,1.92209
293.92796,2.44008
293.93610,3.32308
293.94425,1.26908
293.95239,7.45352
293.96053,3.69843
293.96867,0.44970
293.97682,1.77919
293.98496,0.60451
293.99310,0.51679
294.00124,4.93533
294.00938,0.57473
294.01753,0.23743
294.02567,5.57525
294.03381,4.00346
294.04195,9.19346
294.05010,2.07317
294.05824,6.04272
294.06638,5.36470
294.07452,6.04273
294.08266,0.03253
294.09081,6.97902
294.09895,3.67188
294.10709,2.13544
294.11523,0.18034
294.12338,11.92789
294.13152,2.57324
294.13966,23.03856
294.14780,1.55971
294.15595,9.54870
294.16409,0.16835
294.17223,11.97257
294.18037,7.03859
294.18851,0.05738
294.19666,1.66737
294.20480,2.89127
294.21294,8.75749
294.22108,3.68523
294.22923,7.03710
294.23737,0.73563
294.24551,2.72019
294.25365,8.82126
294.26179,9.15999
294.26994,3.16047
294.27808,2.79037
294.28622,7.67496
294.29436,0.39624
294.30251,5.51022
294.31065,3.49318
294.31879,2.42887
294.32693,12.46144
294.33508,27.30812
294.34322,13.47031
294.35136,2.20085
294.35950,32.40552
294.36764,6.53268
294.37579,3.52643
294.38393,18.98865
294.39207,3.45117
294.40021,5.32733
294.40836,1.65893
294.41650,1.11036
294.42464,0.33688
294.43278,6.50002
294.44092,2.15089
294.44907,2.02930
294.45721,1.93853
294.46535,1.03164
294.47349,15.42063
294.48164,3.38617
294.48978,1.09239
294.49792,10.66320
294.50606,4.34506
294.51421,3.87470
294.52235,0.36312
294.53049,8.87573
294.53863,8.81434
294.54677,3.71870
294.55492,10.90518
294.56306,0.69510
294.57120,51.21414
294.57934,27.81583
294.58749,0.95788
294.59563,11.90354
294.60377,2.36371
294.61191,10.22525
294.62005,5.65552
294.62820,12.06596
294.63634,9.40484
294.64448,1.72123
294.65262,8.51966
294.66077,0.18795
294.66891,1.18954
294.67705,9.23049
294.68519,2.63333
294.69333,1.87884
294.70148,0.90781
294.70962,0.93456
294.71776,1.53277
294.72590,0.34939
294.73405,1.83390
294.74219,0.29047
294.75033,2.00666
294.75847,1.14894
294.76662,0.34932
294.77476,0.21828
294.78290,0.10763
294.79104,4.29837
294.79918,1.80269
294.80733,1.15421
294.81547,1.41329
294.82361,0.00440
294.83175,0.20552
294.83990,0.55111
294.84804,2.14294
294.85618,1.90804
294.86432,1.99840
294.87246,2.98493
294.88061,7.70559
294.88875,1.33696
294.89689,1.41956
294.90503,7.30475
294.91318,2.06525
294.92132,2.64446
294.92946,1.51915
294.93760,0.86348
294.94575,1.28755
294.95389,0.20775
294.96203,3.34758
294.97017,1.94639
294.97831,0.84523
294.98646,0.86986
294.99460,0.64480
295.00274,0.32172
295.01088,0.23915
295.01903,2.56257
295.02717,1.06165
295.03531,0.75363
295.04345,3.08483
295.05159,2.16373
295.05974,0.13173
295.06788,0.46334
295.07602,3.78804
295.08416,0.67527
295.09231,3.08395
295.10045,1.35552
295.10859,0.27501
295.11673,0.77741
295.12487,0.60389
295.13302,0.68073
295.14116,5.80902
295.14930,0.42150
295.15744,0.39809
295.16559,1.96096
295.17373,0.57265
295.18187,1.23663
295.19001,0.65734
295.19816,0.33466
295.20630,0.24761
295.21444,3.66588
295.22258,1.16415
295.23072,0.24956
